NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: applyLanguage(Resources.getSystem().getConfiguration().locale, "", true, false);",METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ,THEN_STATEMENT: isAppliedSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,METHOD_INVOCATION: applySystemLanguage(false);,METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Apply the system language.
     */",METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: final String spLocale = UtilsBridge.getSpUtils4Utils().getString(KEY_LOCALE);,METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Locale settingLocale = string2Locale(spLocale);,METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (settingLocale == null),METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: false;,THEN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: false;,THEN_STATEMENT: (settingLocale == null),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: Locale appliedLocale = getAppliedLanguage();,METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,CONDITION_EXPRESSION_CHANGE,IF_STATEMENT: (appliedLocale == null),METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"RETURN_STATEMENT: isSameLocale(locale, appliedLocale);",METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: (! TextUtils.isEmpty(UtilsBridge.getSpUtils4Utils().getString(KEY_LOCALE)));,METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: (getAppliedLanguage() != null);,METHOD: com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedLanguage(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Locale settingLocale = string2Locale(spLocale);,METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (settingLocale == null),METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: updateLanguage(Utils.getApp(), settingLocale);",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: updateLanguage(activity, settingLocale);",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Locale sysLocale = Resources.getSystem().getConfiguration().locale;,THEN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: updateLanguage(activity, sysLocale);",THEN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ,THEN_STATEMENT: (settingLocale == null),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: Locale destLocal;,METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,ASSIGNMENT: destLocal = getLocal(Resources.getSystem().getConfiguration());,THEN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,ASSIGNMENT: destLocal = string2Locale(spLocale);,ELSE_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),IF_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (destLocal == null),METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: updateConfiguration(activity, destLocal);",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,"METHOD_INVOCATION: updateConfiguration(Utils.getApp(), destLocal);",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,RETURN_STATEMENT: ,THEN_STATEMENT: (destLocal == null),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: updateConfiguration(Utils.getApp(), destLocal);",THEN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(spLocale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: String[] language_country = str.split(\\$"");""",METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (language_country.length != 2),METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"RETURN_STATEMENT: new Locale(language_country[0], language_country[1]);",METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: null;,THEN_STATEMENT: (language_country.length != 2),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: Locale locale = string2LocaleReal(str);,METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,METHOD_INVOCATION: UtilsBridge.getSpUtils4Utils().remove(KEY_LOCALE);,THEN_STATEMENT: (locale == null),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (locale == null),METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: locale;,METHOD: com.blankj.utilcode.util.LanguageUtils.string2Locale(String),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,"METHOD_INVOCATION: Log.e(LanguageUtils"""," ((""The string of "" + str) + "" is not in the correct format.""));""",THEN_STATEMENT: (locale == null),com.blankj.utilcode.util.LanguageUtils.string2Locale(String),MEDIUM,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isAppliedLanguage(locale),METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ,THEN_STATEMENT: isAppliedLanguage(locale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: applyLanguage(locale, false);",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Apply the language.
     *
     * @param locale The language of locale.
     */",METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DECREASING_ACCESSIBILITY_CHANGE,MODIFIER: public,MODIFIERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: activityClassName,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: isFollowSystem,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: isNeedStartActivity,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * Apply the language.
     *
     * @param locale        The language of locale.
     * @param isRelaunchApp True to relaunch app, false to recreate all activities.
     */","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: isRelaunchApp,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isFollowSystem,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: updateLanguage(Utils.getApp(), locale);","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: isNeedStartActivity,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: isFollowSystem,IF_STATEMENT: isFollowSystem,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: UtilsBridge.getSpUtils4Utils().put(KEY_LOCALE, VALUE_FOLLOW_SYSTEM);",THEN_STATEMENT: isFollowSystem,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: UtilsBridge.getSpUtils4Utils().put(KEY_LOCALE, locale2String(locale));",ELSE_STATEMENT: isFollowSystem,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Intent intent = new Intent();,THEN_STATEMENT: isNeedStartActivity,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String realActivityClassName = (TextUtils.isEmpty(activityClassName) ? UtilsBridge.getLauncherActivity() : activityClassName);,THEN_STATEMENT: isNeedStartActivity,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: intent.setComponent(new ComponentName(Utils.getApp(), realActivityClassName));",THEN_STATEMENT: isNeedStartActivity,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: intent.addFlags(((Intent.FLAG_ACTIVITY_NEW_TASK | Intent.FLAG_ACTIVITY_CLEAR_TOP) | Intent.FLAG_ACTIVITY_CLEAR_TASK));,THEN_STATEMENT: isNeedStartActivity,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: Utils.getApp().startActivity(intent);,THEN_STATEMENT: isNeedStartActivity,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: applyLanguageReal(locale, isRelaunchApp);","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String,boolean,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Apply the system language.
     *
     * @param isRelaunchApp True to relaunch app, false to recreate all activities.
     */",METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(boolean),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(String),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: activityClassName,PARAMETERS: ,com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(String),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: isRelaunchApp,PARAMETERS: ,com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(String),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: applyLanguage(Resources.getSystem().getConfiguration().locale, activityClassName, true, true);",METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(boolean),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(String),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: applyLanguageReal(null, isRelaunchApp);",METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(boolean),com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(),HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Return the locale of system
     *
     * @return the locale of system
     */",METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_CHANGE,SINGLE_TYPE: com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(): Locale,METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: VALUE_FOLLOW_SYSTEM.equals(UtilsBridge.getSpUtils4Utils().getString(KEY_LOCALE));,METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: getLocal(Resources.getSystem().getConfiguration());,METHOD: com.blankj.utilcode.util.LanguageUtils.getSystemLanguage(),com.blankj.utilcode.util.LanguageUtils.isAppliedSystemLanguage(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_INSERT,"JAVADOC: /**
     * Apply the language.
     *
     * @param locale            The language of locale.
     * @param activityClassName The class of activity will be started after apply system language.
     *                          It will start the launcher activity if the class name is null.
     */","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,INCREASING_ACCESSIBILITY_CHANGE,MODIFIER: private,MODIFIERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_INSERT,PARAMETER: activityClassName,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_DELETE,PARAMETER: isRelaunchApp,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: applyLanguage(locale, activityClassName, false, true);","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: UtilsBridge.getSpUtils4Utils().put(KEY_LOCALE, VALUE_FOLLOW_SYSTEM, true);",THEN_STATEMENT: (locale == null),"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: UtilsBridge.getSpUtils4Utils().put(KEY_LOCALE, locale2String(locale), true);",ELSE_STATEMENT: (locale == null),"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: (locale == null),IF_STATEMENT: (locale == null),"com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (locale == null),"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: Locale destLocal = ((locale == null) ? getLocal(Resources.getSystem().getConfiguration()) : locale);,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"METHOD_INVOCATION: updateAppContextLanguage(destLocal, new Utils.Consumer<Boolean>() {
  public @Override void accept(Boolean success) {
    if (success)
        {
          restart(isRelaunchApp);
        }
    else
        {
          UtilsBridge.relaunchApp();
        }
  }
});","METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguageReal(Locale,boolean)","com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,String)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,METHOD_RENAMING,"METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_RENAMING,PARAMETER: destLocal,PARAMETERS: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Locale contextLocale = config.locale;,"METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"IF_STATEMENT: isSameLocale(contextLocale, locale)","METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: DisplayMetrics dm = resources.getDisplayMetrics();,"METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),IF_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ,"THEN_STATEMENT: isSameLocale(contextLocale, locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
