NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,,,
"        target.doStuff(Utils.castParam(p0, \onItemClick\""",0," \""doStuff\""",0," ListView.class)\n""+",,,,,,
"        , p2);\n+",,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((AdapterView<?>) view1).setOnItemClickListener(null);\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnItemClickTest.onItemClickBindingWithParameterSubsetAndGenerics(),butterknife.OnItemClickTest.onItemClickBindingWithParameterSubsetAndGenerics(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.AdapterView;\n+,,,,,,,,,,
import android.widget.ListView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'doStuff\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    ((AdapterView<?>) view).setOnItemClickListener(new AdapterView.OnItemClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onItemClick(AdapterView<?> p0, View p1, int p2, long p3) {\n+",,,,,,,,,,
"        target.doStuff(Utils.castParam(p0, \onItemClick\""",0," \""doStuff\""",0, ListView.class)," p2);\n""+",,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((AdapterView<?>) view1).setOnItemClickListener(null);\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnItemClickTest.onItemClickBindingWithParameterSubset(),butterknife.OnItemClickTest.onItemClickBindingWithParameterSubset(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.AdapterView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View viewSource;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
  public Test_ViewBinding(Test target) {\n+,,,,,,,,,,
"    this(target, target);\n+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    viewSource = source;\n+,,,,,,,,,,
    ((AdapterView<?>) source).setOnItemClickListener(new AdapterView.OnItemClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onItemClick(AdapterView<?> p0, View p1, int p2, long p3) {\n+",,,,,,,,,,
        target.doStuff();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((AdapterView<?>) viewSource).setOnItemClickListener(null);\n+,,,,,,,,,,
    viewSource = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnItemClickTest.onClickRootViewBinding(),butterknife.OnItemClickTest.onClickRootViewBinding(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.AdapterView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View viewSource;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    viewSource = source;\n+,,,,,,,,,,
    ((AdapterView<?>) source).setOnItemClickListener(new AdapterView.OnItemClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onItemClick(AdapterView<?> p0, View p1, int p2, long p3) {\n+",,,,,,,,,,
        target.doStuff();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((AdapterView<?>) viewSource).setOnItemClickListener(null);\n+,,,,,,,,,,
    viewSource = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnItemClickTest.onClickRootViewAnyTypeBinding(),butterknife.OnItemClickTest.onClickRootViewAnyTypeBinding(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.text.Editable;\n+,,,,,,,,,,
import android.text.TextWatcher;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.TextView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.CharSequence;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  private TextWatcher view1TextWatcher;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'doStuff\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    view1TextWatcher = new TextWatcher() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
        target.doStuff();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void beforeTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void afterTextChanged(Editable p0) {\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    };\n+,,,,,,,,,,
    ((TextView) view).addTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((TextView) view1).removeTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
    view1TextWatcher = null;\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnTextChangedTest.textChanged(),butterknife.OnTextChangedTest.textChanged(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.text.Editable;\n+,,,,,,,,,,
import android.text.TextWatcher;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.TextView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.CharSequence;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  private TextWatcher view1TextWatcher;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'doStuff\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    view1TextWatcher = new TextWatcher() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
        target.doStuff(p0);\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void beforeTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void afterTextChanged(Editable p0) {\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    };\n+,,,,,,,,,,
    ((TextView) view).addTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((TextView) view1).removeTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
    view1TextWatcher = null;\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnTextChangedTest.textChangedWithParameter(),butterknife.OnTextChangedTest.textChangedWithParameter(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.text.Editable;\n+,,,,,,,,,,
import android.text.TextWatcher;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import android.widget.TextView;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.CharSequence;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  private TextWatcher view1TextWatcher;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'doStuff\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    view1TextWatcher = new TextWatcher() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void onTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
"        target.doStuff(p0, p1, p2, p3);\n+",,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
"      public void beforeTextChanged(CharSequence p0, int p1, int p2, int p3) {\n+",,,,,,,,,,
      }\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void afterTextChanged(Editable p0) {\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    };\n+,,,,,,,,,,
    ((TextView) view).addTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    ((TextView) view1).removeTextChangedListener(view1TextWatcher);\n+,,,,,,,,,,
    view1TextWatcher = null;\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnTextChangedTest.textChangedWithParameters(),butterknife.OnTextChangedTest.textChangedWithParameters(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
  public Test_ViewBinding(Test target) {\n+,,,,,,,,,,
"    this(target, target);\n+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
"    target.one = Utils.findRequiredView(source, 1, \field \'one\'\"");\n""+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
    Test target = this.target;\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    this.target = null;\n+,,,,,,,,,,
    target.one = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.ExtendViewTest.views(),butterknife.ExtendViewTest.views(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
// Generated code from Butter Knife. Do not modify!\n+,,,,,,,,,,
package test;\n+,,,,,,,,,,
import android.content.Context;\n+,,,,,,,,,,
import android.content.res.Resources;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import java.lang.Deprecated;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
import java.lang.SuppressWarnings;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
  public Test_ViewBinding(Test target) {\n+,,,,,,,,,,
"    this(target, target.getContext());\n+",,,,,,,,,,
  }\n+,,,,,,,,,,
  /**\n+,,,,,,,,,,
"   * @deprecated Use {@link #Test_ViewBinding(Test, Context)} for direct creation.\n+",,,,,,,,,,
   *     Only present for runtime invocation through {@code ButterKnife.bind()}.\n+,,,,,,,,,,
   */\n+,,,,,,,,,,
  @Deprecated\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(Test target, View source) {\n+",,,,,,,,,,
"    this(target, source.getContext());\n+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  @SuppressWarnings(\ResourceType\"")\n""+",,,,,,,,,,
"  public Test_ViewBinding(Test target, Context context) {\n+",,,,,,,,,,
    Resources res = context.getResources();\n+,,,,,,,,,,
    target.one = res.getBoolean(1);\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.ExtendViewTest.onlyResources(),butterknife.ExtendViewTest.onlyResources(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'doStuff\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    view.setOnLongClickListener(new View.OnLongClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public boolean onLongClick(View p0) {\n+,,,,,,,,,,
        return target.doStuff();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    view1.setOnLongClickListener(null);\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.OnLongClickTest.onLongClickBinding(),butterknife.OnLongClickTest.onLongClickBinding(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
  public Test_ViewBinding(Test target) {\n+,,,,,,,,,,
"    this(target, target.getWindow().getDecorView());\n+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
"    target.one = Utils.findRequiredView(source, 1, \field \'one\'\"");\n""+",,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
    Test target = this.target;\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    this.target = null;\n+,,,,,,,,,,
    target.one = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: butterknife.ExtendActivityTest.views(),butterknife.ExtendActivityTest.views(),LOW,,,,,,,
80,8eb5280c4a7dce8f023d7a29585a2417b82a607e,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
// Generated code from Butter Knife. Do not modify!\n+,,,,,,,,,,
package test;\n+,,,,,,,,,,
import android.content.Context;\n+,,,,,,,,,,
import android.content.res.Resources;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import androidx.annotation.CallSuper;\n+,,,,,,,,,,
import androidx.annotation.UiThread;\n+,,,,,,,,,,
